,name,code,sector,main_product
240,코크렙II,070540,,"부동산(사무실) 임대,매매,취득,관리,개량"
241,코크렙제3호CR리츠,073530,부동산 임대 및 공급업,"부동산 임대,매매"
242,태화쇼핑,015880,,
243,태흥피혁,016680,,
244,티이씨코,008900,절연선 및 케이블 제조업,통신케이블
245,풍진,028640,,
246,플래티넘3호,035040,재 보험업,
247,플래티넘타겟,035050,재 보험업,
248,하나은행,002860,보험업,"은행업무,신탁업무(이자수익,수수료수익),외국환업무"
249,한일방직,004210,,
250,한일양행의약품,004350,,
251,한주통산,000450,,
252,한진건설,005660,,
253,한화폴리드리머,003500,,"포장재(스넥,아이스크림,각종 식품포장재),프라스틱용기(즉석라면,빙과류 용기),광고용 원단 제조,판매,수출입"
254,허메스홀딩스,012400,통신 및 방송 장비 제조업,"중계기,튜너(카오디오용,TV,SVR) 제조"
255,현대경매부동산일호,083160,신탁업 및 집합투자업,부동산 임대 및 공급
256,현대리바트,012830,,
257,현대페인트,011720,기타 화학제품 제조업,"페인트,합성칠,합성수지,카슈 제조,도매"
258,호승,017070,,
259,AJ네트웍스,095570,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)"
260,BGF리테일,282330,종합 소매업,체인화 편의점
261,CJ CGV,079160,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영"
262,DSR제강,069730,1차 철강 제조업,"와이어로프,각종 경강선,철선제품,PC강선,아연도 강연선 제조"
263,GKL,114090,유원지 및 기타 오락관련 서비스업,카지노
264,GS건설,006360,건물 건설업,"토목공사,건축공사,주택공사,산업플랜트공사,리모델링공사,시설물유지관리공사/산업설비설계,감리 용역,수출입/에너지관리 진단,연구개발"
265,KB금융,105560,기타 금융업,-
266,SKC,011790,기타 화학제품 제조업,"폴리에스테르필름,합성수지,LCD용 필름 제조"
267,금호산업,002990,건물 건설업,"종합건설/여객운송,관광/부동산 임대,분양"
268,금호전기,001210,전구 및 조명장치 제조업,"형광등,백열전구,전구식현광등,실드빔(차량용전조) 제조,판매"
269,기업은행,024110,은행 및 저축기관,은행업
270,남선알미늄,008350,1차 비철금속 제조업,알미늄샷시 제조/환경사업
271,남성,004270,기타 전문 도매업,"수출입(카오디오)/통신기기 제조,판매/이동통신,유선방송,정보통신/생활필수품,식품 판매/부동산 임대"
272,대구백화점,006370,종합 소매업,"백화점운영,임대사업(백화점 코너)"
273,대덕전자,008060,전자부품 제조업,"산업용 인쇄회로기판,다층 인쇄회로기판,빌드업기판,반도체패키지기판,메모리모듈기판 제조"
274,대우건설,047040,건물 건설업,"아파트건설,토목공사,건축공사,포장공사,전기공사,무역/중장비 대여"
275,대원제약,003220,의약품 제조업,"의약품(해열소염진통제,진해거담제,동맥경화용제,혈압강하제 등), 건강기능식품(프로바이오틱스 등)"
276,대한방직,001070,직물직조 및 직물제품 제조업,"면사,화섬사,면직물 제조,판매,건설"
277,대한제당,001790,"곡물가공품, 전분 및 전분제품 제조업","제당,가축용 배합사료,설탕,기능성감미료(자일로올리고당),외식산 제조,도소매/부동산 임대"
278,대현,016090,봉제의복 제조업,"여성의류 및 악세사리류 제조,도매,유통(백화점)"
279,동방아그로,007590,"비료, 농약 및 살균, 살충제 제조업","농약(잡초발생전 토양처리형 밭잡초약,부메랑,주움,그라목손) 제조,도매"
280,동부제철,016380,1차 철강 제조업,"철강재(냉연강판,아연도강판,칼라강판,석도강판,선재류,강관,형강,봉강),비철금속 제조,도매"
281,동성제약,002210,의약품 제조업,"의약품,화장품 제조,도매"
282,동원금속,018500,자동차 신품 부품 제조업,"자동차부품(도어후레임,머플러,임팩트빔),강관 제조,판매"
283,두산인프라코어,042670,특수 목적용 기계 제조업,"굴삭기,엔진 제조,도소매"
284,디씨엠,024090,1차 철강 제조업,"PCM(칼라강판),라미네이트강판,산업용필름 제조,판매"
285,디티알오토모티브,007340,일차전지 및 축전지 제조업,자동차용 밧데리
286,락앤락,115390,플라스틱제품 제조업,플라스틱 밀폐용기
287,롯데손해보험,000400,보험업,손해보험업
288,롯데칠성음료,005300,비알코올음료 및 얼음 제조업,"청량음료,과채류음료,곡류음료,주류 제조,판매/자동차정비,연수원"
289,만도,204320,자동차 신품 부품 제조업,"제동장치, 조향장치, 현가장치"
290,미래에셋생명,085620,보험업,생명보험상품
291,미원홀딩스,107590,기타 금융업,도료첨가제
292,백산,035150,플라스틱제품 제조업,"P.U.인조피혁,부직포인공피혁 제조,무역"
293,보락,002760,기타 화학제품 제조업,"식품향료,식품첨가물,화학제품,껌베이스(자일리톨,에리스리톨),담배향료 제조,판매"
294,사조대림,003960,수산물 가공 및 저장 처리업,"게맛살,어육연제품,식용류,배합사료 제조"
295,사조동아원,008040,"곡물가공품, 전분 및 전분제품 제조업","제분, 배합사료 제조"
296,사조오양,006090,수산물 가공 및 저장 처리업,"원양어업/수산물가공(게맛살) 제조,수출입/냉동 및 냉장보관/부동산 임대"
297,삼부토건,001470,토목 건설업,"토목공사,건축공사,포장공사,건설업,분양사업/건설자재 제조"
298,삼양식품,003230,기타 식품 제조업,"라면,스낵,유제품,장유,식용유,사료,향신료,건강음료(루이보스 티) 제조,도매"
299,삼양홀딩스,000070,기타 금융업,"지주회사,경영자문컨설팅"
300,삼호,001880,건물 건설업,"도로건설공사,토목공사,건축공사,조경공사/부동산 임대,매매"
301,삼화전자공업,011230,영상 및 음향기기 제조업,"전자부품(페라이트 코어,SMPS,편향요크(DY),고압변성기(FBT)용코어) 제조,판매"
302,삼화콘덴서공업,001820,전자부품 제조업,콘덴서(축전기) 제조
303,서원,021050,금속 주조업,"비철금속(황동 빌레트,인코트) 제조,재생원료생산"
304,세방,004360,도로 화물 운송업,"도로운송,항만하역,창고,지게차 임대"
305,세아홀딩스,058650,1차 철강 제조업,지주회사/투자 및 경영컨설팅/부동산 임대
306,세이브존I&C,067830,종합 소매업,"대형할인점(백화점)/부동산 임대/주차장,문화센터 운영"
307,신성통상,005390,기타 전문 도매업,"의류,악세사리(모자,벨트,가방) 도매/의류 제조"
308,신송홀딩스,006880,산업용 농·축산물 및 동·식물 도매업,사업경영 및 관리자문
309,신일산업,002700,기계장비 및 관련 물품 도매업,"가정용 전기기구(선풍기,난로,세탁기),전자기구,연구기구 제조,수출입"
310,아시아나항공,020560,항공 여객 운송업,"항공운송(여객운송,화물운송)/항공기 제조,정비수리"
311,아이마켓코리아,122900,상품 종합 도매업,B2B 전자상거래
312,아이에이치큐,003560,"영화, 비디오물, 방송프로그램 제작 및 배급업","매니지먼트, 음반, 드라마 제작, 유료방송, 프로그램 공급, 광고대행"
313,엔씨소프트,036570,소프트웨어 개발 및 공급업,"인터넷머그게임(리니지),그룹웨어,인터넷커뮤니티 개발,유지,공급"
314,영보화학,014440,플라스틱제품 제조업,"가교발포폴리에틸렌(아티론,영보드) 제조,판매"
315,영진약품,003520,의약품 제조업,"의약품(드링크제,항생제,영양수액제),의약부외품 제조,판매"
316,영풍,000670,1차 비철금속 제조업,"제1차 금속산업(아연괴,황산,카드뮴괴),건전지 제조,무역"
317,예스코홀딩스,015360,기타 금융업,지주사업
318,우리들휴브레인,118000,기계장비 및 관련 물품 도매업,의료기기 도매
319,유유제약,000220,의약품 제조업,"의약품 제조,판매"
320,유한양행,000100,의약품 제조업,"의약품(삐콤씨,알마겔,세파졸린주사,아코텍스주사,이세파신,신생아호흡곤란치료제 등),생활용품(유한락스,비누,홈키파),식혜 도매"
321,이마트,139480,종합 소매업,대형마트
322,이수화학,005950,기초 화학물질 제조업,"등유,알킬벤젠,윤활유,노말파라핀 제조,도매"
323,일정실업,008500,편조원단 제조업,"자동차시트원단,의류,완구직물 제조,염색가공"
324,일진홀딩스,015860,기타 금융업,"전기산업용기기(개폐기,차단기,배전반),자동화시스템,자동차엔진부품,절연전선,금구류,고압선,저압선 제조,판매/전기공사,가스절연차단기"
325,제주은행,006220,은행 및 저축기관,"은행업무,외국환업무,신탁업무"
326,종근당,185750,의약품 제조업,"딜라트렌,리피로우"
327,종근당홀딩스,001630,의약품 제조업,"의약품(항생제,위궤양치료제,장기이식면역억제제,고지혈증치료제(로바이드)) 제조,도매"
328,진에어,272450,항공 여객 운송업,"여객, 화물 등 항공운송"
329,진원생명과학,011000,의약품 제조업,"의류용심지(인터론),가공직물(패브론) 제조,도소매"
330,케이씨텍,281820,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비"
331,케이티,030200,전기 통신업,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)"
332,코스모화학,005420,기타 화학제품 제조업,"이산화티타늄 및 부산물, 황산코발트 및 부산물"
333,코아스,071950,가구 제조업,"사무용가구,금속가구 도매,제조"
334,코오롱머티리얼,144620,화학섬유 제조업,"합성섬유 제조/직물 도매,무역"
335,쿠쿠홀딩스,192400,기타 금융업,주방용 전기기기 제조업
336,큐로,015590,일반 목적용 기계 제조업,"열교환기,압력용기,저장탱크,산업용보일러 제조"
337,태경화학,006890,기초 화학물질 제조업,"드라이아이스,액체탄산,고체탄산 제조"
338,태영건설,009410,토목 건설업,"종합건설업(토목공사,도로공사,건축공사,관급공사,환경공사,상하수도공사,하수종말처리공사)/부동산 임대,매매"
339,티비에이치글로벌,084870,봉제의복 제조업,"캐주얼의류,여성의류,남성의류 제조,도소매"
340,하이트론씨스템즈,019490,영상 및 음향기기 제조업,"영상음향기기(보안시스템,CCTV용 모니터,CRT,화상회의시스템),정보통신기기 제조"
341,하이트진로,000080,알코올음료 제조업,소주
342,한국금융지주,071050,기타 금융업,금융지주회사
343,한국주철관공업,000970,1차 철강 제조업,"수도용주철관,강관 제조"
344,한국테크놀로지그룹,000240,기타 금융업,"고무타이어,고무튜브,후랩,알루미늄휠의 제조,판매,임대수익,물품운반용기,포장용기(프라스틱)"
345,한국토지신탁,034830,신탁업 및 집합투자업,부동산신탁 등
346,한일시멘트,300720,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘, 레미탈"
347,한일철강,002220,1차 철강 제조업,"강관류,철판류,금속관류,건축자재,자동차부품 제조,도매"
348,한전KPS,051600,전기 및 통신 공사업,"일반전기공사,발전설비정비공사,점검,수리,엔지니어링"
349,한화시스템,272210,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","정밀기기(육해공군관련전자제어시스템,열영상감시장비,탐지추적장치,전투지휘체계시스템) 제조"
350,현대에이치씨엔,126560,텔레비전 방송업,방송업
351,현대위아,011210,자동차 신품 부품 제조업,"자동차부품, 공작기계 등"
352,현대중공업지주,267250,석유 정제품 제조업,"산업용 로봇, 클린용 로봇, 조선 기자재 등"
353,현대코퍼레이션홀딩스,227840,음·식료품 및 담배 도매업,"브랜드사업, 육류유통"
354,화승인더스트리,006060,플라스틱제품 제조업,"포장용 합성수지 제조/신발,필름 판매/부동산 임대"
355,화천기공,000850,특수 목적용 기계 제조업,"CNC선반,CNC밀링,연마기(금속공작기계),MC공작기계,COPY밀링기계,주방품 제조,도매"
356,환인제약,016580,의약품 제조업,"의약품(신경정신질환치료제,소화기관용약제,연고) 제조,도매"
357,효성화학,298000,기초 화학물질 제조업,-
358,KB캐피탈,021960,기타 금융업,"시설대여,렌탈,팩토링"
359,LG금속,000170,,"유동화자산운용,기타금융"
360,갑을,009840,,"나일론직물,폴리에스터직물,레이온직물,면직물 염색,가공,수출"
361,경남은행,192520,은행 및 저축기관,은행업
362,경성전기,028740,,
363,계몽사,011840,,"아동도서,학습지,잡지"
364,고려증권,002730,,
365,고합물산,007380,,
366,국민은행,060000,은행 및 저축기관,"은행,신탁,보험,부동산 임대"
367,금강산업,028970,,
368,금성기전,007230,,
369,금성통신,006270,,
370,기온물산,028510,,
371,다산리츠,105380,부동산 임대 및 공급업,
372,다함이텍,009280,회사 본부 및 경영 컨설팅 서비스업,"녹음기부품,카세트테이프레코더,동 데크메카니즘,CDP,플로직시스템 제조"
373,대구종금,014390,,
374,대신불펀드일,036390,재 보험업,
375,대아리드선,009940,,"전자부품(리드선,CP선,알루미늄선) 제조,도매"
376,대우정밀공업,015730,,
377,대한염업,028890,,
378,동국전자,012220,,
379,동산씨앤지,001400,,
380,동서호라이즌증권,001090,,
381,동신,012270,,"주택,상가 건설,분양/토목공사,전기공사,포장공사,소방설비공사,철강재설치공사,해외건설/재건축사업"
382,동화은행,021310,,
383,두산건설,011160,건물 건설업,"토목건축,화학기계,전동기,발전기및전기변환장치,레미콘"
384,두산백화,000330,,
385,두산테크팩,001690,,
386,레이디,025840,,
387,리젠트종금,015650,재 보험업,
388,리젠트화재보험,001030,금융 지원 서비스업,
389,마이크로닉스,001190,방적 및 가공사 제조업,"화섬사,쉐타,양말 제조/아파트건설 분양"
390,만도기계,005790,,"자동차부품(냉방열기,내연기기부품,후크,운전대),에어컨 제조,도매"
391,미우,009990,,
392,바다로3호,092630,,운수장비 임대
393,반도목재,029250,,
394,벽산건설,002530,건물 건설업,"건설공사/주택 분양,임대,판매"
395,부산은행,005280,은행 및 저축기관,"은행,외국환업무,신탁업무"
396,부흥,003930,,"신사복(쟌피엘) 제조,판매"
397,산은캐피탈,008270,재 보험업,"시설대여,신기술사업자에 대한 투자,융자,팩토링,주식투자,리스"
398,삼도물산,002930,,"의류(청바지,쟈켓,셔츠,스커트류),지퍼 제조,도매,부동산임대업"
399,삼양종금,014450,,
400,삼익주택,005580,,"아파트,국내공사"
401,삼화프라스틱,028950,,
402,새한종금,011960,,
403,서울저축은행,016560,은행 및 저축기관,상호신용금고/부동산 임대
404,선진지주,014300,"곡물가공품, 전분 및 전분제품 제조업","배합사료(양돈용사료,양계용사료,축우용사료),육가공품,식육제품 제조"
405,스타리스,018020,재 보험업,"시설대여,팩토링"
406,신광기업,001580,,"형광등,전구식형광,안정기,등기구 도매,제조"
407,신동방CP,004660,,"전분,전분당 제조"
408,신원제이엠씨,001160,,
409,신한종금,016350,,
410,신한카드,032710,재 보험업,"신용카드,팩토링,할부금융,리스,자산부채종합관리"
411,아시아5호,082240,,운송장비 임대
412,아이넥스,008440,,
413,양우화학공업,028590,,
414,우단,016260,,
415,울산실업,029100,,
416,장인환1호,036870,재 보험업,
417,중원전자,028610,,
418,청구,011510,,"주택건설,건축공사,토목공사/부동산 임대,공급,신축판매"
419,코크렙1호부동산투자,067910,,"부동산 임대,공급"
420,태양이앤테크,013070,,
421,태창목재공업,029140,,
422,태평양제약,016570,의약품 제조업,"의약품(이리트렌,리비탈,케토톱) 제조,판매"
423,평산차업,950010,회사 본부 및 경영 컨설팅 서비스업,지주회사
424,플래티넘2호,034850,재 보험업,
425,피어리스,002130,,
426,한국고덴시,027840,반도체 제조업,"광반도체소자(포토센서,포토커플러,포토TR),실내용전광판(LDM,픽셀),광반도체응용제품,프린터용센서(광센서),프린터용해드,광통신부품 제조/무역"
427,한국물산,011820,,
428,한국씨티은행,016830,보험업,"은행업,신탁업,외국환업무/부동산 임대/판매(복권등)대"
429,한국주택은행,027460,보험업,
430,한메NS,006150,,P.C.B원판(인쇄회로판) 제조
431,한스종금,012710,재 보험업,
432,현대푸드,114410,음식점업,단체급식
433,환영철강공업,012670,,"전기로제강(철근,형강,압연제품,환봉,앵글,평철,찬넬,마환봉) 제조"
434,CJ제일제당,097950,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매"
435,DRB동일,004840,기타 금융업,"고무벨트(V벨트,콘베이어벨트,평벨트),프라스틱제품 제조,판매"
436,HDC아이콘트롤스,039570,전기 및 통신 공사업,"기계설비공사, 스마트홈, 지능형 빌딩, SOC"
437,JB금융지주,175330,기타 금융업,금융지주 회사
438,KPX케미칼,025000,기초 화학물질 제조업,"PPG,PU RESIN,우레탄수지,대향막박리재,반도체 CM PAD,Polyether Polyol,산업용기초화학제품,화공약품 제조,판매"
439,KTis,058860,기타 정보 서비스업,"114전화번호안내, 고객센터"
440,LG상사,001120,상품 중개업,"전자,기계,화공,유류.금속,의류 수출입,도소매"
441,MH에탄올,023150,알코올음료 제조업,"주정,탄산가스 제조"
442,SBS,034120,텔레비전 방송업,"TV,라디오방송,광고"
443,SBS미디어홀딩스,101060,텔레비전 방송업,지주회사
444,SK증권,001510,금융 지원 서비스업,"증권업,부동산 임대"
445,SK텔레콤,017670,전기 통신업,"이동전화,무선호출서비스,부가통신"
446,STX중공업,071970,일반 목적용 기계 제조업,"조선기자재, 기계부품, 엔진산업환경발전설비, 플랜트(EPC)"
447,경농,002100,"비료, 농약 및 살균, 살충제 제조업","완제농약(잡초약,살충제,살균제) 제조"
448,고려개발,004200,토목 건설업,"도로건설공사,토목공사,건축공사"
449,광전자,017900,반도체 제조업,"트랜지스터,SMD TR,발광소자,리모콘모듈,발광다이오드(L.E.D),다이오드용웨이퍼팹(Fab) 제조,판매"
450,교보증권,030610,금융 지원 서비스업,"유가증권 매매,중개,대리,인수"
451,국동,005320,생활용품 도매업,"셔츠,스웨터,파자마(섬유제품) 제조,판매,수출/부동산 임대"
452,국제약품,002720,의약품 제조업,"항생제,안약,제약 제조,도매"
453,금양,001570,기초 화학물질 제조업,"발포제,사카린,OPTSA,베나졸,TCA 제조"
454,까뮤이앤씨,013700,건물 건설업,"토목공사,건축공사/부동산 임대"
455,나노메딕스,074610,일반 목적용 기계 제조업,소방자동차 제조
456,남해화학,025860,"비료, 농약 및 살균, 살충제 제조업","비료(요소,복합비료),공업제품원료 제조,도매"
457,넥센타이어,002350,고무제품 제조업,"타이어,후랩,고무제타이어(승용자동차용,래디알구조) 제조"
458,녹십자홀딩스,005250,회사 본부 및 경영 컨설팅 서비스업,"알부민,유로키나제,간염백신,유행성출혈열백신 제조"
459,농심홀딩스,072710,기타 금융업,"지주회사,투자자문,경영컨설팅 서비스"
460,다스코,058730,"구조용 금속제품, 탱크 및 증기발생기 제조업","데크플레이트,도로안전시설물(가드레일,강재방호책),건축용단열재보드(경질우레탄보드),신재생에너지사업"
461,대웅제약,069620,의약품 제조업,"양약,의료기기 제조/화장품,의약부의품 도소매/부동산 임대"
462,대한유화,006650,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,나프타분해유분,올레핀류,혼합C4류,분해가솔린 제조"
463,더블유게임즈,192080,소프트웨어 개발 및 공급업,온라인 게임
464,더존비즈온,012510,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",응용 소프트웨어 개발 및 공급업
465,덕성,004830,플라스틱제품 제조업,"플라스틱레쟈,합성수지,합성피혁 제조,도매"
466,도화엔지니어링,002150,"건축기술, 엔지니어링 및 관련 기술 서비스업","토목설계,건축설계,종합감리전문업,종합기술용역,엔지니어링"
467,동서,026960,음·식료품 및 담배 도매업,"식품 유통, 다류 및 연포장재 제조 등"
468,동양생명,082640,보험업,생명보험
469,동양피스톤,092780,자동차용 엔진 및 자동차 제조업,자동차엔진용 피스톤
470,동원산업,006040,어로 어업,"원양어업,수산물가공(참치캔,맛김,어묵,맛살),도소매/음료사업(상쾌한아침)"
471,두산퓨얼셀,336260,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",연료전지
472,디와이파워,210540,특수 목적용 기계 제조업,유공압기기 등
473,디피씨,026890,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전자레인지용 고압변성기,리엑터,디지탈위성방송수신기 제조"
474,롯데정밀화학,004000,기초 화학물질 제조업,"염소·셀룰로스계열, 암모니아 계열, 전자재료 등 화학제품 제조"
475,롯데정보통신,286940,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","SM, SI"
476,맥쿼리인프라,088980,신탁업 및 집합투자업,증권투자회사
477,맵스리얼티1,094800,신탁업 및 집합투자업,
478,메타랩스,090370,봉제의복 제조업,"여성용 의류(캐쥬얼티셔츠,바지) 제조"
479,명문제약,017180,의약품 제조업,"의약품(ROBAXIN 주사,KIMITE패취) 제조,판매"
480,모토닉,009680,자동차 신품 부품 제조업,"자동차용 기화기(캬브레타,다이캐스트,연료펌프) 제조,판매"
481,미원화학,134380,기타 화학제품 제조업,"계면활성제, 황산및분황"
482,범양건영,002410,건물 건설업,"토목공사,주택건설,건축공사,난방공사,전기공사,포장공사"
483,베트남개발1,096300,신탁업 및 집합투자업,투자신탁
484,빙그레,005180,낙농제품 및 식용빙과류 제조업,"아이스크림,우유,스낵,유산균(욥닥터캡슐) 제조"
485,삼성에스디에스,018260,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT서비스, 물류BPO"
486,삼성중공업,010140,선박 및 보트 건조업,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업"
487,삼성증권,016360,금융 지원 서비스업,"유가증권의 매매,위탁매매,인수주선"
488,삼성카드,029780,기타 금융업,"신용카드업,상품신용판매,현금서비스,카드론,리스,기업대출,여행업무,통신판매"
489,삼양통상,002170,"가죽, 가방 및 유사제품 제조업","피혁원단,혁제운동화,혁제장갑,혁제스포츠용품 제조,상품중개,무역"
490,삼영무역,002810,기타 전문 도매업,"화공약품, 안경렌즈"
491,삼원강재,023000,자동차 신품 부품 제조업,"열간압연제품(평강,봉강,특수이형강,환강,자동차용 겹판스프링) 제조,판매"
492,삼정펄프,009770,"펄프, 종이 및 판지 제조업","지류화장지,안면용,위생용 티슈 제조,판매"
493,샘표식품,248170,기타 식품 제조업,간장
494,서연이화,200880,자동차 신품 부품 제조업,자동차 도어 트림 및 시트
495,성보화학,003080,"비료, 농약 및 살균, 살충제 제조업","완제농약(해비치과립,카스텔란),원제농약(슈퍼유나니,다이아톤) 제조,도매"
496,세아제강,306200,1차 철강 제조업,강관
497,세종공업,033530,자동차 신품 부품 제조업,"자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조"
498,세진중공업,075580,선박 및 보트 건조업,"선박 Deck House, LPG Tank, Upper Deck Unit, 해양플랜트 Living Quarter"
499,센트랄모텍,308170,자동차 신품 부품 제조업,"이너레이스, 오디 클러치보스, 로터샤프트, 슬리브기어, 컨트롤 암, 엑슬"
500,송원산업,004430,기타 화학제품 제조업,"폴리머첨가제(PVC안정제,산화방지제),폴리우레탄수지,프라스틱첨가제 제조"
501,신성이엔지,011930,반도체 제조업,"태양전지, 태양광모듈 제조 및 판매, 태양광 발전설치공사, 클린룸, 자동화장비"
502,신세계인터내셔날,031430,"섬유, 의복, 신발 및 가죽제품 소매업","섬유, 의복, 신발 및 가죽제품 소매"
503,신세계푸드,031440,음식점업,"단체급식, 식자재유통, 외식"
504,신영증권,001720,금융 지원 서비스업,증권업
505,신화실업,001770,1차 철강 제조업,"석도강판,표면처리강판 제조,임가공,판매"
506,쌍방울,102280,봉제의복 제조업,
507,아세아시멘트,183190,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘, 몰탈"
508,에넥스,011090,가구 제조업,"씽크상판,주방기기,목재케비넷,유해가스저감장치시설 제조,판매"
509,에어부산,298690,항공 여객 운송업,항공 여객 및 화물 운송
510,엔에이치엔,181710,소프트웨어 개발 및 공급업,한게임
511,유니온,000910,"시멘트, 석회, 플라스터 및 그 제품 제조업","백시멘트,타일시멘트,알루미나시멘트,용융알루미나,급결제,필터프레스,유니필터제조,도매"
512,유니온머티리얼,047400,"내화, 비내화 요업제품 제조업","페라이트,세라믹 제조,도매"
513,유엔젤,072130,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","소프트웨어(무선인터넷 솔루션,ASP통신사업자용 지능망솔루션 및 단문메세지센터) 개발,공급"
514,유진증권,001200,금융 지원 서비스업,"유가증권 매매,중개,인수"
515,유화증권,003460,금융 지원 서비스업,증권업
516,이스타코,015020,부동산 임대 및 공급업,부동산 분양/입시학원 운영
517,일성건설,013360,토목 건설업,"건축공사,토목공사,전기공사"
518,일성신약,003120,의약품 제조업,"의약품(항생제,화학료법제,항바이러스,근이완제,영양액륜) 제조,판매"
519,조선선재,120030,기타 금속 가공제품 제조업,용접재료
520,종근당바이오,063160,의약품 제조업,"의약품,원료의약품 제조"
521,지투알,035000,회사 본부 및 경영 컨설팅 서비스업,지주회사
522,진양산업,003780,플라스틱제품 제조업,"합성수지,폴리우레탄스폰지 제조,도매,수출입"
523,진양화학,051630,플라스틱제품 제조업,"레쟈,바닥재 제조"
524,청호컴넷,012600,일반 목적용 기계 제조업,"금융단말기(현금자동입출금기,온라인단말기),통신기기 제조,판매"
525,케이탑리츠,145270,부동산 임대 및 공급업,부동산 임대
526,코오롱플라스틱,138490,합성고무 및 플라스틱 물질 제조업,엔지니어링플라스틱
527,키다리스튜디오,020120,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","만화, 소설 등 콘텐츠 제작 및 유통, 판매, 컴퓨터 프로그래밍, 시스템 통합 및 관리업"
528,태평양물산,007980,봉제의복 제조업,"봉제의류(자켓,파카,코트),침구 제조,우모가공,생활용품 도소매,무역"
529,테이팩스,055490,플라스틱제품 제조업,"OCA, 2차전지용 테이프, 산업용 랩 등"
530,텔코웨어,078000,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","소프트웨어(핵심망솔루션,무선데이터솔루션,요소기술) 개발,유지보수,무역"
531,티웨이홀딩스,004870,반도체 제조업,"레미콘,콘크리트파일,완구 제조/미니어쳐테마파크 운영"
532,팜스코,036580,"곡물가공품, 전분 및 전분제품 제조업","배합사료 제조,도매"
533,퍼시스,016800,가구 제조업,"사무용 가구,의자,책상,캐비넷 제조"
534,풍산홀딩스,005810,기타 금융업,"동판제,대,관,봉,선,소전,동파이프 제조,도매,무역"
535,하나니켈1호,099340,신탁업 및 집합투자업,투자신탁
536,하이스틸,071090,1차 철강 제조업,"강관 제조,도매"
537,한국석유공업,004090,기타 비금속 광물제품 제조업,"석유류제품(솔벤트,부로운아스팔트,방수시트몰터프라스,메타놀,빙초산) 제조,도소매/부동산 임대"
538,한국수출포장공업,002200,"골판지, 종이 상자 및 종이용기 제조업","골판지상자,골판지원지 제조,판매"
539,한국자산신탁,123890,신탁업 및 집합투자업,"부동산 신탁 서비스, REITs"
540,한국주강,025890,특수 목적용 기계 제조업,"주강,주물 제조,도매"
541,한국콜마홀딩스,024720,기타 금융업,"화장품,의약부외품의 주문자표시 제조,도매"
542,한미반도체,042700,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대"
543,한샘,009240,생활용품 도매업,"주방가구(씽크대),인테리어가구 판매,제조/주택신축판매"
544,한솔홀딩스,004150,기타 금융업,"지주회사,경영자문컨설팅"
545,한신기계공업,011700,일반 목적용 기계 제조업,"공기압축기,공구류 제조,판매/오파"
546,한일현대시멘트,006390,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트,시멘트반제품 제조,판매/콘도미니엄,스키장,종합레저관광산업,체육진흥사업,사업서비스"
547,한화에어로스페이스,012450,"항공기,우주선 및 부품 제조업","항공기엔진,특수방산장비 제조/정비사업"
548,현대그린푸드,005440,종합 소매업,"백화점,여행알선,숙박,음식점/부동산 임대"
549,현대자동차,005380,자동차용 엔진 및 자동차 제조업,"자동차(승용차,버스,트럭,특장차),자동차부품,자동차전착도료 제조,차량정비사업"
550,효성 ITX,094280,기타 사업지원 서비스업,"컨택센터서비스, Cloud솔루션, CDN, 프로젝터판매"
551,GPS,014040,,
552,KTF,032390,전기 통신업,"무선전신전화업(PCS서비스),이동통신업/데이타,부가가치서비스 제공/개인휴대통신장비 도매,임대"
553,LG정보통신,011650,,
554,NH농협증권,016420,금융 지원 서비스업,"증권매매업,금융,보험관련서비스업"
555,강원은행,006590,,
556,거성산업,008100,,
557,경기은행,006320,,
558,극동필트론,028910,,
559,금성유업,028840,,
560,금하방직,007790,,
561,나우정밀,015340,,
562,남선전기,028730,,
563,대창건설,029090,,
